RACE_NUMBER,DISTANCE,TIME,PARTIAL,PACE,NAME,GENDER,OFFICIAL_POSITION,POSITION_GROUPING,PACE_DATETIME,TIME_DATETIME,PARTIAL_DATETIME
235,15K,0:50:59,0:17:01,"3,24","WOLDU, MEKDES",F,17,Other,2023-12-03T00:03:24,2023-12-03T00:50:59,2023-12-03T00:17:01
235,20K,1:07:56,0:16:58,"3,24","WOLDU, MEKDES",F,17,Other,2023-12-03T00:03:24,2023-12-03T01:07:56,2023-12-03T00:16:58
235,Half,1:11:42,0:03:45,"3,25","WOLDU, MEKDES",F,17,Other,2023-12-03T00:03:25,2023-12-03T01:11:42,2023-12-03T00:03:45
235,25K,1:25:04,0:17:07,"3,25","WOLDU, MEKDES",F,17,Other,2023-12-03T00:03:25,2023-12-03T01:25:04,2023-12-03T00:17:07
235,30K,1:42:00,0:16:57,"3,23","WOLDU, MEKDES",F,17,Other,2023-12-03T00:03:23,2023-12-03T01:42:00,2023-12-03T00:16:57
235,35K,1:59:14,0:17:13,"3,27","WOLDU, MEKDES",F,17,Other,2023-12-03T00:03:27,2023-12-03T01:59:14,2023-12-03T00:17:13
235,40K,2:16:47,0:17:33,"3,31","WOLDU, MEKDES",F,17,Other,2023-12-03T00:03:31,2023-12-03T02:16:47,2023-12-03T00:17:33
235,META,2:24:43,0:07:55,"3,36","WOLDU, MEKDES",F,17,Other,2023-12-03T00:03:36,2023-12-03T02:24:43,2023-12-03T00:07:55
243,5K,0:17:14,0:17:14,"0,00","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:00:00,2023-12-03T00:17:14,2023-12-03T00:17:14
243,10K,0:34:32,0:17:18,"3,28","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:28,2023-12-03T00:34:32,2023-12-03T00:17:18
243,15K,0:51:52,0:17:20,"3,28","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:28,2023-12-03T00:51:52,2023-12-03T00:17:20
243,20K,1:09:09,0:17:17,"3,27","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:27,2023-12-03T01:09:09,2023-12-03T00:17:17
243,Half,1:12:58,0:03:48,"3,28","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:28,2023-12-03T01:12:58,2023-12-03T00:03:48
243,25K,1:26:27,0:17:18,"3,28","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:28,2023-12-03T01:26:27,2023-12-03T00:17:18
243,30K,1:43:32,0:17:05,"3,25","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:25,2023-12-03T01:43:32,2023-12-03T00:17:05
243,35K,2:00:39,0:17:06,"3,25","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:25,2023-12-03T02:00:39,2023-12-03T00:17:06
243,40K,2:17:23,0:16:44,"3,21","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:21,2023-12-03T02:17:23,2023-12-03T00:16:44
243,META,2:24:48,0:07:25,"3,23","ORTIZ MOROCHO, SILVIA PATRICIA",F,18,Other,2023-12-03T00:03:23,2023-12-03T02:24:48,2023-12-03T00:07:25
255,5K,0:17:15,0:17:15,"0,00","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:00:00,2023-12-03T00:17:15,2023-12-03T00:17:15
255,10K,0:34:26,0:17:12,"3,26","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:26,2023-12-03T00:34:26,2023-12-03T00:17:12
255,15K,0:51:38,0:17:11,"3,26","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:26,2023-12-03T00:51:38,2023-12-03T00:17:11
255,20K,1:08:51,0:17:13,"3,27","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:27,2023-12-03T01:08:51,2023-12-03T00:17:13
255,Half,1:12:42,0:03:51,"3,31","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:31,2023-12-03T01:12:42,2023-12-03T00:03:51
255,25K,1:26:14,0:17:23,"3,29","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:29,2023-12-03T01:26:14,2023-12-03T00:17:23
255,30K,1:43:29,0:17:15,"3,27","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:27,2023-12-03T01:43:29,2023-12-03T00:17:15
255,35K,2:00:46,0:17:17,"3,27","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:27,2023-12-03T02:00:46,2023-12-03T00:17:17
255,40K,2:17:37,0:16:51,"3,22","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:22,2023-12-03T02:17:37,2023-12-03T00:16:51
255,META,2:25:00,0:07:23,"3,22","MÉLODY, JULIEN",F,19,Other,2023-12-03T00:03:22,2023-12-03T02:25:00,2023-12-03T00:07:23
258,5K,0:17:16,0:17:16,"0,00","EVANS, CLARA",F,20,Other,2023-12-03T00:00:00,2023-12-03T00:17:16,2023-12-03T00:17:16
258,10K,0:34:32,0:17:17,"3,27","EVANS, CLARA",F,20,Other,2023-12-03T00:03:27,2023-12-03T00:34:32,2023-12-03T00:17:17
258,15K,0:51:52,0:17:19,"3,28","EVANS, CLARA",F,20,Other,2023-12-03T00:03:28,2023-12-03T00:51:52,2023-12-03T00:17:19
258,20K,1:09:08,0:17:17,"3,27","EVANS, CLARA",F,20,Other,2023-12-03T00:03:27,2023-12-03T01:09:08,2023-12-03T00:17:17
258,Half,1:12:57,0:03:48,"3,28","EVANS, CLARA",F,20,Other,2023-12-03T00:03:28,2023-12-03T01:12:57,2023-12-03T00:03:48
258,25K,1:26:26,0:17:18,"3,28","EVANS, CLARA",F,20,Other,2023-12-03T00:03:28,2023-12-03T01:26:26,2023-12-03T00:17:18
258,30K,1:43:46,0:17:20,"3,28","EVANS, CLARA",F,20,Other,2023-12-03T00:03:28,2023-12-03T01:43:46,2023-12-03T00:17:20
258,35K,2:00:56,0:17:10,"3,26","EVANS, CLARA",F,20,Other,2023-12-03T00:03:26,2023-12-03T02:00:56,2023-12-03T00:17:10
258,40K,2:17:40,0:16:44,"3,21","EVANS, CLARA",F,20,Other,2023-12-03T00:03:21,2023-12-03T02:17:40,2023-12-03T00:16:44
258,META,2:25:01,0:07:20,"3,20","EVANS, CLARA",F,20,Other,2023-12-03T00:03:20,2023-12-03T02:25:01,2023-12-03T00:07:20
257,5K,0:17:19,0:17:19,"0,00","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:00:00,2023-12-03T00:17:19,2023-12-03T00:17:19
257,10K,0:34:33,0:17:14,"3,27","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:27,2023-12-03T00:34:33,2023-12-03T00:17:14
257,15K,0:51:55,0:17:22,"3,28","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:28,2023-12-03T00:51:55,2023-12-03T00:17:22
257,20K,1:09:11,0:17:17,"3,27","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:27,2023-12-03T01:09:11,2023-12-03T00:17:17
257,Half,1:13:00,0:03:48,"3,28","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:28,2023-12-03T01:13:00,2023-12-03T00:03:48
257,25K,1:26:35,0:17:24,"3,29","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:29,2023-12-03T01:26:35,2023-12-03T00:17:24
257,30K,1:43:54,0:17:18,"3,28","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:28,2023-12-03T01:43:54,2023-12-03T00:17:18
257,35K,2:00:54,0:17:00,"3,24","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:24,2023-12-03T02:00:54,2023-12-03T00:17:00
257,40K,2:17:40,0:16:46,"3,21","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:21,2023-12-03T02:17:40,2023-12-03T00:16:46
257,META,2:25:09,0:07:30,"3,25","PARTRIDGE, LILY",F,21,Other,2023-12-03T00:03:25,2023-12-03T02:25:09,2023-12-03T00:07:30
219,5K,0:17:02,0:17:02,"0,00","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:00:00,2023-12-03T00:17:02,2023-12-03T00:17:02
219,10K,0:33:59,0:16:58,"3,24","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:24,2023-12-03T00:33:59,2023-12-03T00:16:58
219,15K,0:51:02,0:17:03,"3,25","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:25,2023-12-03T00:51:02,2023-12-03T00:17:03
219,20K,1:08:02,0:16:59,"3,24","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:24,2023-12-03T01:08:02,2023-12-03T00:16:59
219,Half,1:11:45,0:03:43,"3,23","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:23,2023-12-03T01:11:45,2023-12-03T00:03:43
219,25K,1:25:10,0:17:08,"3,26","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:26,2023-12-03T01:25:10,2023-12-03T00:17:08
219,30K,1:42:23,0:17:14,"3,27","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:27,2023-12-03T01:42:23,2023-12-03T00:17:14
219,35K,1:59:58,0:17:35,"3,31","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:31,2023-12-03T01:59:58,2023-12-03T00:17:35
219,40K,2:17:38,0:17:39,"3,32","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:32,2023-12-03T02:17:38,2023-12-03T00:17:39
219,META,2:25:29,0:07:51,"3,35","OUHADDOU, FATIMA AZAHARAA",F,22,Other,2023-12-03T00:03:35,2023-12-03T02:25:29,2023-12-03T00:07:51
217,5K,0:17:17,0:17:17,"0,00","LUENGO, LAURA",F,23,Other,2023-12-03T00:00:00,2023-12-03T00:17:17,2023-12-03T00:17:17
217,10K,0:34:33,0:17:17,"3,27","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:27,2023-12-03T00:34:33,2023-12-03T00:17:17
217,15K,0:51:54,0:17:20,"3,28","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:28,2023-12-03T00:51:54,2023-12-03T00:17:20
217,20K,1:09:09,0:17:16,"3,27","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:27,2023-12-03T01:09:09,2023-12-03T00:17:16
217,Half,1:12:58,0:03:49,"3,29","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:29,2023-12-03T01:12:58,2023-12-03T00:03:49
217,25K,1:26:27,0:17:18,"3,28","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:28,2023-12-03T01:26:27,2023-12-03T00:17:18
217,30K,1:43:47,0:17:19,"3,28","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:28,2023-12-03T01:43:47,2023-12-03T00:17:19
217,35K,2:01:12,0:17:25,"3,29","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:29,2023-12-03T02:01:12,2023-12-03T00:17:25
217,40K,2:18:04,0:16:53,"3,23","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:23,2023-12-03T02:18:04,2023-12-03T00:16:53
217,META,2:25:33,0:07:28,"3,24","LUENGO, LAURA",F,23,Other,2023-12-03T00:03:24,2023-12-03T02:25:33,2023-12-03T00:07:28
254,5K,0:17:16,0:17:16,"0,00","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:00:00,2023-12-03T00:17:16,2023-12-03T00:17:16
254,10K,0:34:31,0:17:15,"3,27","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:27,2023-12-03T00:34:31,2023-12-03T00:17:15
254,15K,0:51:46,0:17:14,"3,27","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:27,2023-12-03T00:51:46,2023-12-03T00:17:14
254,20K,1:08:58,0:17:12,"3,26","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:26,2023-12-03T01:08:58,2023-12-03T00:17:12
254,Half,1:12:46,0:03:48,"3,28","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:28,2023-12-03T01:12:46,2023-12-03T00:03:48
254,25K,1:26:13,0:17:15,"3,27","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:27,2023-12-03T01:26:13,2023-12-03T00:17:15
254,30K,1:43:30,0:17:17,"3,27","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:27,2023-12-03T01:43:30,2023-12-03T00:17:17
254,35K,2:00:56,0:17:26,"3,29","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:29,2023-12-03T02:00:56,2023-12-03T00:17:26
254,40K,2:18:08,0:17:12,"3,26","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:26,2023-12-03T02:18:08,2023-12-03T00:17:12
254,META,2:25:34,0:07:26,"3,23","DA SILVA GODINHO, SUSANA CRISTINA",F,24,Other,2023-12-03T00:03:23,2023-12-03T02:25:34,2023-12-03T00:07:26
259,5K,0:17:17,0:17:17,"0,00","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:17,2023-12-03T00:17:17
259,10K,0:34:33,0:17:16,"3,27","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:27,2023-12-03T00:34:33,2023-12-03T00:17:16
259,15K,0:51:53,0:17:20,"3,28","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:28,2023-12-03T00:51:53,2023-12-03T00:17:20
259,20K,1:09:10,0:17:17,"3,27","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:27,2023-12-03T01:09:10,2023-12-03T00:17:17
259,Half,1:12:59,0:03:49,"3,29","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:29,2023-12-03T01:12:59,2023-12-03T00:03:49
259,25K,1:26:28,0:17:17,"3,27","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:27,2023-12-03T01:26:28,2023-12-03T00:17:17
259,30K,1:43:48,0:17:21,"3,28","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:28,2023-12-03T01:43:48,2023-12-03T00:17:21
259,35K,2:01:05,0:17:16,"3,27","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:27,2023-12-03T02:01:05,2023-12-03T00:17:16
259,40K,2:18:15,0:17:11,"3,26","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:26,2023-12-03T02:18:15,2023-12-03T00:17:11
259,META,2:25:35,0:07:19,"3,20","STEWARTOVÁ, MOIRA",F,25,Top 25,2023-12-03T00:03:20,2023-12-03T02:25:35,2023-12-03T00:07:19
227,5K,0:17:04,0:17:04,"0,00","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:04,2023-12-03T00:17:04
227,10K,0:34:00,0:16:56,"3,23","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:23,2023-12-03T00:34:00,2023-12-03T00:16:56
227,15K,0:51:02,0:17:03,"3,25","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:02,2023-12-03T00:17:03
227,20K,1:08:00,0:16:57,"3,23","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:23,2023-12-03T01:08:00,2023-12-03T00:16:57
227,Half,1:11:43,0:03:44,"3,24","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:24,2023-12-03T01:11:43,2023-12-03T00:03:44
227,25K,1:25:07,0:17:07,"3,25","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:25,2023-12-03T01:25:07,2023-12-03T00:17:07
227,30K,1:41:59,0:16:52,"3,22","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:22,2023-12-03T01:41:59,2023-12-03T00:16:52
227,35K,1:58:59,0:17:00,"3,24","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:24,2023-12-03T01:58:59,2023-12-03T00:17:00
227,40K,2:17:03,0:18:05,"3,37","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:37,2023-12-03T02:17:03,2023-12-03T00:18:05
227,META,2:25:45,0:08:41,"3,57","WELLINGS, ELOISE",F,26,Top 25,2023-12-03T00:03:57,2023-12-03T02:25:45,2023-12-03T00:08:41
314,5K,0:17:16,0:17:16,"0,00","TRAPP, MANON",F,27,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:16,2023-12-03T00:17:16
314,10K,0:34:32,0:17:17,"3,27","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:27,2023-12-03T00:34:32,2023-12-03T00:17:17
314,15K,0:51:55,0:17:23,"3,29","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:29,2023-12-03T00:51:55,2023-12-03T00:17:23
314,20K,1:09:10,0:17:15,"3,27","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:27,2023-12-03T01:09:10,2023-12-03T00:17:15
314,Half,1:12:59,0:03:48,"3,28","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:28,2023-12-03T01:12:59,2023-12-03T00:03:48
314,25K,1:26:29,0:17:18,"3,28","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:28,2023-12-03T01:26:29,2023-12-03T00:17:18
314,30K,1:43:49,0:17:20,"3,28","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:28,2023-12-03T01:43:49,2023-12-03T00:17:20
314,35K,2:01:11,0:17:22,"3,28","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:28,2023-12-03T02:01:11,2023-12-03T00:17:22
314,40K,2:18:15,0:17:04,"3,25","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:25,2023-12-03T02:18:15,2023-12-03T00:17:04
314,META,2:25:45,0:07:30,"3,25","TRAPP, MANON",F,27,Top 25,2023-12-03T00:03:25,2023-12-03T02:25:45,2023-12-03T00:07:30
296,5K,0:17:14,0:17:14,"0,00","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:14,2023-12-03T00:17:14
296,10K,0:34:32,0:17:18,"3,28","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:28,2023-12-03T00:34:32,2023-12-03T00:17:18
296,15K,0:51:51,0:17:20,"3,28","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:28,2023-12-03T00:51:51,2023-12-03T00:17:20
296,20K,1:09:08,0:17:16,"3,27","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:27,2023-12-03T01:09:08,2023-12-03T00:17:16
296,Half,1:12:57,0:03:49,"3,29","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:29,2023-12-03T01:12:57,2023-12-03T00:03:49
296,25K,1:26:26,0:17:19,"3,28","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:28,2023-12-03T01:26:26,2023-12-03T00:17:19
296,30K,1:43:48,0:17:21,"3,28","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:28,2023-12-03T01:43:48,2023-12-03T00:17:21
296,35K,2:01:13,0:17:25,"3,29","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:29,2023-12-03T02:01:13,2023-12-03T00:17:25
296,40K,2:18:26,0:17:14,"3,27","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:27,2023-12-03T02:18:26,2023-12-03T00:17:14
296,META,2:25:47,0:07:20,"3,20","FADOUWA, LEDHEM",F,28,Top 25,2023-12-03T00:03:20,2023-12-03T02:25:47,2023-12-03T00:07:20
231,5K,0:17:25,0:17:25,"0,00","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:25,2023-12-03T00:17:25
231,10K,0:34:35,0:17:09,"3,26","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:26,2023-12-03T00:34:35,2023-12-03T00:17:09
231,15K,0:51:56,0:17:22,"3,28","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:28,2023-12-03T00:51:56,2023-12-03T00:17:22
231,20K,1:09:10,0:17:13,"3,27","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:27,2023-12-03T01:09:10,2023-12-03T00:17:13
231,Half,1:12:58,0:03:49,"3,29","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:29,2023-12-03T01:12:58,2023-12-03T00:03:49
231,25K,1:26:29,0:17:20,"3,28","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:28,2023-12-03T01:26:29,2023-12-03T00:17:20
231,30K,1:43:49,0:17:19,"3,28","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:28,2023-12-03T01:43:49,2023-12-03T00:17:19
231,35K,2:01:17,0:17:29,"3,30","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:30,2023-12-03T02:01:17,2023-12-03T00:17:29
231,40K,2:18:22,0:17:05,"3,25","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:25,2023-12-03T02:18:22,2023-12-03T00:17:05
231,META,2:25:49,0:07:26,"3,23","LISOWSKA, ALEKSANDRA",F,29,Top 25,2023-12-03T00:03:23,2023-12-03T02:25:49,2023-12-03T00:07:26
263,5K,0:17:14,0:17:14,"0,00","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:14,2023-12-03T00:17:14
263,10K,0:34:25,0:17:12,"3,26","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:26,2023-12-03T00:34:25,2023-12-03T00:17:12
263,15K,0:51:30,0:17:05,"3,25","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:30,2023-12-03T00:17:05
263,20K,1:08:35,0:17:04,"3,25","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:25,2023-12-03T01:08:35,2023-12-03T00:17:04
263,Half,1:12:20,0:03:46,"3,26","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:26,2023-12-03T01:12:20,2023-12-03T00:03:46
263,25K,1:25:46,0:17:11,"3,26","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:26,2023-12-03T01:25:46,2023-12-03T00:17:11
263,30K,1:43:01,0:17:16,"3,27","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:27,2023-12-03T01:43:01,2023-12-03T00:17:16
263,35K,2:00:45,0:17:44,"3,33","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:33,2023-12-03T02:00:45,2023-12-03T00:17:44
263,40K,2:18:15,0:17:29,"3,30","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:30,2023-12-03T02:18:15,2023-12-03T00:17:29
263,META,2:25:53,0:07:37,"3,28","HERNANDEZ FLORES, MARGARITA",F,30,Top 25,2023-12-03T00:03:28,2023-12-03T02:25:53,2023-12-03T00:07:37
312,5K,0:17:16,0:17:16,"0,00","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:16,2023-12-03T00:17:16
312,10K,0:34:33,0:17:17,"3,27","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:27,2023-12-03T00:34:33,2023-12-03T00:17:17
312,15K,0:51:54,0:17:22,"3,28","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:28,2023-12-03T00:51:54,2023-12-03T00:17:22
312,20K,1:09:10,0:17:15,"3,27","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:27,2023-12-03T01:09:10,2023-12-03T00:17:15
312,Half,1:12:59,0:03:49,"3,29","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:29,2023-12-03T01:12:59,2023-12-03T00:03:49
312,25K,1:26:28,0:17:18,"3,28","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:28,2023-12-03T01:26:28,2023-12-03T00:17:18
312,30K,1:43:49,0:17:22,"3,28","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:28,2023-12-03T01:43:49,2023-12-03T00:17:22
312,35K,2:01:14,0:17:24,"3,29","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:29,2023-12-03T02:01:14,2023-12-03T00:17:24
312,40K,2:18:31,0:17:18,"3,28","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:28,2023-12-03T02:18:31,2023-12-03T00:17:18
312,META,2:26:06,0:07:34,"3,27","FRENCH, CAMILLE",F,31,Top 25,2023-12-03T00:03:27,2023-12-03T02:26:06,2023-12-03T00:07:34
262,5K,0:17:16,0:17:16,"0,00","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:16,2023-12-03T00:17:16
262,10K,0:34:35,0:17:19,"3,28","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:28,2023-12-03T00:34:35,2023-12-03T00:17:19
262,15K,0:51:58,0:17:22,"3,28","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:28,2023-12-03T00:51:58,2023-12-03T00:17:22
262,20K,1:09:12,0:17:15,"3,27","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:27,2023-12-03T01:09:12,2023-12-03T00:17:15
262,Half,1:13:00,0:03:47,"3,27","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:27,2023-12-03T01:13:00,2023-12-03T00:03:47
262,25K,1:26:41,0:17:29,"3,30","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:30,2023-12-03T01:26:41,2023-12-03T00:17:29
262,30K,1:44:10,0:17:28,"3,30","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:30,2023-12-03T01:44:10,2023-12-03T00:17:28
262,35K,2:01:49,0:17:40,"3,32","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:32,2023-12-03T02:01:49,2023-12-03T00:17:40
262,40K,2:18:59,0:17:09,"3,26","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:26,2023-12-03T02:18:59,2023-12-03T00:17:09
262,META,2:26:17,0:07:18,"3,20","PERRIER, MARIE",F,32,Top 25,2023-12-03T00:03:20,2023-12-03T02:26:17,2023-12-03T00:07:18
247,5K,0:17:22,0:17:22,"0,00","MACH, ANGELIKA",F,33,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:22,2023-12-03T00:17:22
247,10K,0:34:35,0:17:12,"3,26","MACH, ANGELIKA",F,33,Top 25,2023-12-03T00:03:26,2023-12-03T00:34:35,2023-12-03T00:17:12
247,15K,0:51:56,0:17:21,"3,28","MACH, ANGELIKA",F,33,Top 25,2023-12-03T00:03:28,2023-12-03T00:51:56,2023-12-03T00:17:21
247,20K,1:09:10,0:17:14,"3,27","MACH, ANGELIKA",F,33,Top 25,2023-12-03T00:03:27,2023-12-03T01:09:10,2023-12-03T00:17:14
247,Half,1:12:58,0:03:49,"3,29","MACH, ANGELIKA",F,33,Top 25,2023-12-03T00:03:29,2023-12-03T01:12:58,2023-12-03T00:03:49
247,25K,1:26:29,0:17:20,"3,28","MACH, ANGELIKA",F,33,Top 25,2023-12-03T00:03:28,2023-12-03T01:26:29,2023-12-03T00:17:20
247,30K,1:43:49,0:17:19,"3,28","MACH, ANGELIKA",F,33,Top 25,2023-12-03T00:03:28,2023-12-03T01:43:49,2023-12-03T00:17:19
