RACE NUMBER,DISTANCE,TIEMPO,PARTIAL,PACE
92,20K,1:02:17,0:15:30,"3,06"
92,Half,1:05:41,0:03:23,"3,05"
92,25K,1:17:56,0:15:38,"3,08"
92,30K,1:33:36,0:15:40,"3,08"
92,35K,1:49:33,0:15:58,"3,12"
92,40K,2:04:57,0:15:24,"3,05"
92,META,2:11:49,0:06:51,"3,07"
125,5K,0:15:32,0:15:32,"0,00"
125,10K,0:31:13,0:15:41,"3,08"
125,15K,0:46:47,0:15:35,"3,07"
125,20K,1:02:17,0:15:29,"3,06"
125,Half,1:05:40,0:03:24,"3,06"
125,25K,1:17:55,0:15:39,"3,08"
125,30K,1:33:37,0:15:41,"3,08"
125,35K,1:49:33,0:15:57,"3,11"
125,40K,2:05:01,0:15:27,"3,05"
125,META,2:11:51,0:06:50,"3,07"
42,5K,0:15:10,0:15:10,"0,00"
42,10K,0:30:14,0:15:05,"3,01"
42,15K,0:45:32,0:15:17,"3,03"
42,20K,1:00:39,0:15:08,"3,02"
42,Half,1:04:01,0:03:21,"3,03"
42,25K,1:16:06,0:15:26,"3,05"
42,30K,1:31:30,0:15:24,"3,05"
42,35K,1:47:51,0:16:21,"3,16"
42,40K,2:04:22,0:16:32,"3,18"
42,META,2:11:55,0:07:32,"3,26"
108,5K,0:15:41,0:15:41,"0,00"
108,10K,0:31:14,0:15:33,"3,07"
108,15K,0:46:48,0:15:35,"3,07"
108,20K,1:02:17,0:15:28,"3,06"
108,Half,1:05:40,0:03:24,"3,06"
108,25K,1:17:56,0:15:39,"3,08"
108,30K,1:33:37,0:15:41,"3,08"
108,35K,1:49:33,0:15:57,"3,11"
108,40K,2:05:14,0:15:41,"3,08"
108,META,2:12:17,0:07:02,"3,12"
102,5K,0:15:41,0:15:41,"0,00"
102,10K,0:31:15,0:15:34,"3,07"
102,15K,0:46:49,0:15:34,"3,07"
102,20K,1:02:18,0:15:29,"3,06"
102,Half,1:05:42,0:03:24,"3,06"
102,25K,1:17:57,0:15:40,"3,08"
102,30K,1:33:38,0:15:41,"3,08"
102,35K,1:49:34,0:15:56,"3,11"
102,40K,2:05:15,0:15:41,"3,08"
102,META,2:12:29,0:07:13,"3,17"
81,5K,0:15:40,0:15:40,"0,00"
81,10K,0:31:14,0:15:34,"3,07"
81,15K,0:46:48,0:15:35,"3,07"
81,20K,1:02:17,0:15:29,"3,06"
81,Half,1:05:41,0:03:23,"3,05"
81,25K,1:17:57,0:15:39,"3,08"
81,30K,1:33:42,0:15:46,"3,09"
81,35K,1:49:55,0:16:12,"3,14"
81,40K,2:06:06,0:16:11,"3,14"
81,META,2:12:57,0:06:50,"3,07"
382,5K,0:15:45,0:15:45,"0,00"
382,10K,0:31:14,0:15:30,"3,06"
382,15K,0:46:49,0:15:34,"3,07"
382,20K,1:02:17,0:15:29,"3,06"
382,Half,1:05:41,0:03:24,"3,06"
382,25K,1:17:57,0:15:39,"3,08"
382,30K,1:33:42,0:15:46,"3,09"
382,35K,1:49:54,0:16:11,"3,14"
382,40K,2:06:05,0:16:11,"3,14"
382,META,2:12:57,0:06:52,"3,08"
59,5K,0:15:08,0:15:08,"0,00"
59,10K,0:30:15,0:15:06,"3,01"
59,15K,0:45:30,0:15:16,"3,03"
59,20K,1:00:40,0:15:10,"3,02"
59,Half,1:04:01,0:03:21,"3,03"
59,25K,1:16:05,0:15:25,"3,05"
59,30K,1:31:20,0:15:14,"3,03"
59,35K,1:47:09,0:15:50,"3,10"
59,40K,2:05:00,0:17:50,"3,34"
59,META,2:13:00,0:08:00,"3,39"
74,5K,0:15:41,0:15:41,"0,00"
74,10K,0:31:14,0:15:34,"3,07"
74,15K,0:46:48,0:15:34,"3,07"
74,20K,1:02:18,0:15:29,"3,06"
74,Half,1:05:41,0:03:24,"3,06"
74,25K,1:17:57,0:15:40,"3,08"
74,30K,1:33:43,0:15:46,"3,09"
74,35K,1:49:56,0:16:12,"3,14"
74,40K,2:06:09,0:16:13,"3,15"
74,META,2:13:06,0:06:57,"3,10"
385,5K,0:15:39,0:15:39,"0,00"
385,10K,0:31:12,0:15:33,"3,07"
385,15K,0:46:47,0:15:34,"3,07"
385,20K,1:02:16,0:15:29,"3,06"
385,Half,1:05:40,0:03:24,"3,06"
385,25K,1:17:55,0:15:39,"3,08"
385,30K,1:33:41,0:15:46,"3,09"
385,35K,1:49:53,0:16:13,"3,15"
385,40K,2:06:05,0:16:12,"3,14"
385,META,2:13:16,0:07:09,"3,15"
405,5K,0:15:39,0:15:39,"0,00"
405,10K,0:31:12,0:15:33,"3,07"
405,15K,0:46:46,0:15:35,"3,07"
405,20K,1:02:16,0:15:30,"3,06"
405,Half,1:05:39,0:03:23,"3,05"
405,25K,1:17:55,0:15:38,"3,08"
405,30K,1:33:39,0:15:44,"3,09"
405,35K,1:49:54,0:16:15,"3,15"
405,40K,2:06:08,0:16:14,"3,15"
405,META,2:13:29,0:07:21,"3,21"
78,5K,0:15:32,0:15:32,"0,00"
78,10K,0:31:15,0:15:42,"3,08"
78,15K,0:46:48,0:15:33,"3,07"
78,20K,1:02:17,0:15:30,"3,06"
78,Half,1:05:41,0:03:23,"3,05"
78,25K,1:17:56,0:15:38,"3,08"
78,30K,1:33:43,0:15:47,"3,09"
78,35K,1:49:56,0:16:14,"3,15"
78,40K,2:06:14,0:16:18,"3,16"
78,META,2:13:51,0:07:36,"3,28"
103,5K,0:15:40,0:15:40,"0,00"
103,10K,0:31:14,0:15:34,"3,07"
103,15K,0:46:48,0:15:35,"3,07"
103,20K,1:02:16,0:15:28,"3,06"
103,Half,1:05:41,0:03:24,"3,06"
103,25K,1:17:56,0:15:39,"3,08"
103,30K,1:33:48,0:15:52,"3,10"
103,35K,1:50:15,0:16:27,"3,17"
103,40K,2:06:37,0:16:22,"3,16"
103,META,2:13:53,0:07:16,"3,19"
27,5K,0:14:55,0:14:55,"0,00"
27,10K,0:29:41,0:14:46,"2,57"
27,15K,0:44:36,0:14:55,"2,59"
27,20K,0:59:31,0:14:56,"2,59"
27,Half,1:02:52,0:03:21,"3,03"
27,25K,1:14:43,0:15:12,"3,02"
27,30K,1:29:46,0:15:02,"3,00"
27,35K,1:45:26,0:15:40,"3,08"
27,40K,2:04:31,0:19:06,"3,49"
27,META,2:13:57,0:09:25,"4,17"
403,5K,0:15:42,0:15:42,"0,00"
403,10K,0:31:14,0:15:33,"3,07"
403,15K,0:46:49,0:15:34,"3,07"
403,20K,1:02:18,0:15:29,"3,06"
403,Half,1:05:42,0:03:24,"3,06"
403,25K,1:17:57,0:15:39,"3,08"
403,30K,1:33:40,0:15:44,"3,09"
403,35K,1:49:55,0:16:14,"3,15"
403,40K,2:06:28,0:16:33,"3,19"
403,META,2:14:05,0:07:37,"3,28"
481,5K,0:15:38,0:15:38,"0,00"
481,10K,0:31:12,0:15:33,"3,07"
481,15K,0:46:46,0:15:34,"3,07"
481,20K,"",0:15:31,"3,06"
481,Half,1:05:39,0:03:22,"3,04"
481,25K,1:17:54,0:15:38,"3,08"
481,30K,1:33:45,0:15:51,"3,10"
481,35K,1:50:15,0:16:30,"3,18"
481,40K,2:06:47,0:16:31,"3,18"
481,META,2:14:18,0:07:31,"3,25"
154,5K,0:15:58,0:15:58,"0,00"
154,10K,0:32:00,0:16:01,"3,12"
154,15K,0:47:59,0:15:59,"3,12"
154,20K,1:03:55,0:15:56,"3,11"
154,Half,1:07:26,0:03:31,"3,12"
154,25K,1:20:06,0:16:11,"3,14"
154,30K,1:35:53,0:15:48,"3,10"
154,35K,1:51:54,0:16:01,"3,12"
154,40K,2:07:44,0:15:50,"3,10"
154,META,2:14:32,0:06:47,"3,05"
107,5K,0:15:44,0:15:44,"0,00"
107,10K,0:31:35,0:15:51,"3,10"
107,15K,0:47:29,0:15:54,"3,11"
107,20K,1:03:15,0:15:46,"3,09"
107,Half,1:06:46,0:03:30,"3,11"
107,25K,1:19:22,0:16:07,"3,13"
107,30K,1:35:22,0:15:59,"3,12"
107,35K,1:51:49,0:16:28,"3,18"
107,40K,2:07:54,0:16:04,"3,13"
107,META,2:14:53,0:06:58,"3,10"
64,5K,0:15:09,0:15:09,"0,00"
64,10K,0:30:16,0:15:07,"3,01"
64,15K,0:45:29,0:15:14,"3,03"
64,20K,1:00:40,0:15:11,"3,02"
64,Half,1:04:02,0:03:21,"3,03"
64,25K,1:16:05,0:15:24,"3,05"
64,30K,1:31:19,0:15:14,"3,03"
64,35K,1:47:08,0:15:49,"3,10"
64,40K,2:05:06,0:17:59,"3,36"
64,META,2:15:00,0:09:52,"4,30"
121,5K,0:16:11,0:16:11,"0,00"
121,10K,0:32:22,0:16:10,"3,14"
121,15K,0:48:37,0:16:15,"3,15"
121,20K,1:04:40,0:16:03,"3,13"
121,Half,1:08:15,0:03:36,"3,17"
121,25K,1:20:56,0:16:16,"3,15"
121,30K,1:36:55,0:15:59,"3,12"
121,35K,1:52:55,0:16:00,"3,12"
121,40K,2:08:35,0:15:41,"3,08"
121,META,2:15:16,0:06:40,"3,02"
104,5K,0:16:03,0:16:03,"0,00"
104,10K,0:31:59,0:15:56,"3,11"
104,15K,0:47:58,0:15:59,"3,12"
104,20K,1:03:54,0:15:56,"3,11"
104,Half,1:07:25,0:03:31,"3,12"
104,25K,1:20:05,0:16:11,"3,14"
104,30K,1:36:13,0:16:07,"3,13"
104,35K,1:52:27,0:16:15,"3,15"
104,40K,2:08:26,0:15:59,"3,12"
104,META,2:15:19,0:06:52,"3,08"
156,5K,0:15:46,0:15:46,"0,00"
156,10K,0:31:57,0:16:12,"3,14"
156,15K,0:48:00,0:16:02,"3,12"
156,20K,1:03:56,0:15:56,"3,11"
156,Half,1:07:26,0:03:31,"3,12"
156,25K,1:20:07,0:16:11,"3,14"
156,30K,1:36:10,0:16:04,"3,13"
156,35K,1:52:29,0:16:18,"3,16"
156,40K,2:08:28,0:16:00,"3,12"
156,META,2:15:28,0:06:59,"3,11"
137,5K,0:16:00,0:16:00,"0,00"
137,10K,0:32:01,0:16:02,"3,12"
137,15K,0:48:03,0:16:01,"3,12"
137,20K,1:03:57,0:15:54,"3,11"
137,Half,1:07:27,0:03:30,"3,11"
137,25K,1:20:08,0:16:12,"3,14"
137,30K,1:36:19,0:16:11,"3,14"
137,35K,1:52:32,0:16:12,"3,14"
137,40K,2:08:37,0:16:06,"3,13"
137,META,2:15:36,0:06:58,"3,10"
97,5K,0:15:39,0:15:39,"0,00"
97,10K,0:31:12,0:15:34,"3,07"
97,15K,0:46:50,0:15:38,"3,08"
97,20K,1:02:16,0:15:25,"3,05"
97,Half,1:05:41,0:03:26,"3,08"
97,25K,1:18:26,0:16:11,"3,14"
97,30K,1:34:53,0:16:26,"3,17"
97,35K,1:51:49,0:16:56,"3,23"
97,40K,2:08:18,0:16:30,"3,18"
97,META,2:15:37,0:07:18,"3,20"
493,5K,0:15:58,0:15:58,"0,00"
493,10K,0:31:59,0:16:01,"3,12"
493,15K,0:47:59,0:16:00,"3,12"
493,20K,1:03:56,0:15:56,"3,11"
493,Half,1:07:26,0:03:31,"3,12"
493,25K,1:20:06,0:16:10,"3,14"
493,30K,1:36:18,0:16:13,"3,15"
493,35K,1:52:29,0:16:10,"3,14"
493,40K,2:08:40,0:16:12,"3,14"
493,META,2:15:41,0:06:59,"3,11"
142,5K,0:15:59,0:15:59,"0,00"
142,10K,0:32:00,0:16:02,"3,12"
142,15K,0:48:00,0:16:00,"3,12"
142,20K,1:03:56,0:15:56,"3,11"
142,Half,1:07:27,0:03:31,"3,12"
142,25K,1:20:07,0:16:10,"3,14"
142,30K,1:36:19,0:16:12,"3,14"
142,35K,1:52:31,0:16:13,"3,15"
142,40K,2:08:43,0:16:11,"3,14"
142,META,2:15:43,0:07:00,"3,11"
179,5K,0:16:00,0:16:00,"0,00"
179,10K,0:32:00,0:16:01,"3,12"
179,15K,0:48:02,0:16:02,"3,12"
179,20K,1:03:56,0:15:54,"3,11"
179,Half,1:07:27,0:03:30,"3,11"
179,25K,1:20:07,0:16:10,"3,14"
179,30K,1:36:20,0:16:13,"3,15"
179,35K,1:52:34,0:16:15,"3,15"
179,40K,2:08:40,0:16:06,"3,13"
179,META,2:15:48,0:07:07,"3,15"
357,5K,0:15:59,0:15:59,"0,00"
357,10K,0:32:01,0:16:02,"3,12"
357,15K,0:48:00,0:15:59,"3,12"
357,20K,1:03:56,0:15:57,"3,11"
357,Half,1:07:27,0:03:30,"3,11"
357,25K,1:20:07,0:16:10,"3,14"
357,30K,1:36:20,0:16:13,"3,15"
357,35K,1:52:32,0:16:12,"3,14"
357,40K,2:08:43,0:16:11,"3,14"
357,META,2:15:56,0:07:13,"3,17"
355,5K,0:15:57,0:15:57,"0,00"
355,10K,0:32:00,0:16:02,"3,12"
355,15K,0:47:59,0:15:59,"3,12"
355,20K,1:03:55,0:15:57,"3,11"
355,Half,1:07:26,0:03:30,"3,11"
355,25K,1:20:06,0:16:10,"3,14"
355,30K,1:36:18,0:16:13,"3,15"
355,35K,1:52:36,0:16:17,"3,15"
355,40K,2:09:03,0:16:27,"3,17"
355,META,2:16:17,0:07:14,"3,18"
168,5K,0:16:12,0:16:12,"0,00"
168,10K,0:32:23,0:16:11,"3,14"
168,15K,0:48:38,0:16:14,"3,15"
168,20K,1:04:42,0:16:04,"3,13"
168,Half,1:08:18,0:03:36,"3,17"
168,25K,1:20:58,0:16:17,"3,15"
168,30K,1:37:16,0:16:18,"3,16"
168,35K,1:53:43,0:16:26,"3,17"
168,40K,2:09:33,0:15:50,"3,10"
168,META,2:16:26,0:06:52,"3,08"
590,5K,0:16:11,0:16:11,"0,00"
590,10K,0:32:24,0:16:13,"3,15"
590,15K,0:48:38,0:16:14,"3,15"
590,20K,1:04:43,0:16:05,"3,13"
590,Half,1:08:18,0:03:35,"3,16"
590,25K,1:20:58,0:16:16,"3,15"
590,30K,1:37:16,0:16:18,"3,16"
590,35K,1:53:44,0:16:28,"3,18"
590,40K,2:09:34,0:15:50,"3,10"
590,META,2:16:28,0:06:53,"3,08"
96,5K,0:16:11,0:16:11,"0,00"
96,10K,0:32:23,0:16:12,"3,14"
96,15K,0:48:39,0:16:16,"3,15"
96,20K,1:04:42,0:16:02,"3,12"
96,Half,1:08:17,0:03:36,"3,17"
96,25K,1:20:58,0:16:17,"3,15"
96,30K,1:37:16,0:16:17,"3,15"
96,35K,1:53:42,0:16:27,"3,17"
96,40K,2:09:33,0:15:50,"3,10"
96,META,2:16:27,0:06:54,"3,09"
830,5K,0:16:08,0:16:08,"0,00"
830,10K,0:32:19,0:16:12,"3,14"
830,15K,0:48:33,0:16:14,"3,15"
830,20K,1:04:38,0:16:04,"3,13"
830,Half,1:08:14,0:03:36,"3,17"
830,25K,1:20:54,0:16:16,"3,15"
830,30K,1:37:12,0:16:19,"3,16"
830,35K,1:53:40,0:16:27,"3,17"
830,40K,2:09:36,0:15:56,"3,11"
830,META,2:16:31,0:06:55,"3,09"
139,5K,0:15:59,0:15:59,"0,00"
139,10K,0:32:00,0:16:02,"3,12"
139,15K,0:48:01,0:16:00,"3,12"
139,20K,1:03:56,0:15:56,"3,11"
139,Half,1:07:27,0:03:30,"3,11"
139,25K,1:20:07,0:16:10,"3,14"
139,30K,1:36:18,0:16:11,"3,14"
139,35K,1:52:44,0:16:26,"3,17"
139,40K,2:09:17,0:16:34,"3,19"
139,META,2:16:39,0:07:20,"3,20"
512,5K,0:16:03,0:16:03,"0,00"
512,10K,0:32:16,0:16:13,"3,15"
512,15K,0:48:36,0:16:21,"3,16"
512,20K,1:04:41,0:16:04,"3,13"
512,Half,1:08:15,0:03:35,"3,16"
512,25K,1:20:57,0:16:17,"3,15"
512,30K,1:37:15,0:16:17,"3,15"
512,35K,1:53:41,0:16:27,"3,17"
512,40K,2:09:50,0:16:08,"3,14"
512,META,2:16:46,0:06:57,"3,10"
160,5K,0:16:04,0:16:04,"0,00"
160,10K,0:32:23,0:16:18,"3,16"
160,15K,0:48:39,0:16:16,"3,15"
160,20K,1:04:43,0:16:04,"3,13"
160,Half,1:08:18,0:03:35,"3,16"
160,25K,1:20:59,0:16:16,"3,15"
160,30K,1:37:17,0:16:18,"3,16"
160,35K,1:53:44,0:16:28,"3,18"
160,40K,2:09:53,0:16:08,"3,14"
160,META,2:16:55,0:07:02,"3,12"
146,5K,0:16:10,0:16:10,"0,00"
146,10K,0:32:24,0:16:13,"3,15"
146,15K,0:48:39,0:16:15,"3,15"
146,20K,1:04:43,0:16:04,"3,13"
146,Half,1:08:18,0:03:35,"3,16"
146,25K,1:20:58,0:16:16,"3,15"
146,30K,1:37:17,0:16:18,"3,16"
146,35K,1:53:44,0:16:28,"3,18"
146,40K,2:09:54,0:16:10,"3,14"
146,META,2:16:56,0:07:01,"3,12"
165,5K,0:16:05,0:16:05,"0,00"
165,10K,0:32:23,0:16:19,"3,16"
165,15K,0:48:39,0:16:16,"3,15"
165,20K,1:04:43,0:16:04,"3,13"
165,Half,1:08:18,0:03:35,"3,16"
165,25K,1:20:59,0:16:16,"3,15"
165,30K,1:37:17,0:16:17,"3,15"
165,35K,1:53:44,0:16:27,"3,17"
165,40K,2:09:53,0:16:09,"3,14"
165,META,2:17:05,0:07:11,"3,16"
106,5K,0:15:58,0:15:58,"0,00"
106,10K,0:32:00,0:16:01,"3,12"
106,15K,0:47:59,0:16:00,"3,12"
106,20K,1:03:55,0:15:55,"3,11"
106,Half,1:07:26,0:03:32,"3,13"
106,25K,1:20:06,0:16:11,"3,14"
106,30K,1:36:19,0:16:13,"3,15"
106,35K,1:53:00,0:16:41,"3,20"
106,40K,2:09:51,0:16:51,"3,22"
106,META,2:17:05,0:07:13,"3,17"
556,5K,0:16:10,0:16:10,"0,00"
556,10K,0:32:21,0:16:11,"3,14"
556,15K,0:48:36,0:16:15,"3,15"
556,20K,1:04:41,0:16:04,"3,13"
556,Half,1:08:16,0:03:35,"3,16"
556,25K,1:20:56,0:16:15,"3,15"
556,30K,1:37:14,0:16:19,"3,16"
556,35K,1:53:41,0:16:27,"3,17"
556,40K,2:09:49,0:16:08,"3,14"
556,META,2:17:06,0:07:16,"3,19"
124,5K,0:15:58,0:15:58,"0,00"
124,10K,0:32:00,0:16:02,"3,12"
124,15K,0:48:01,0:16:01,"3,12"
124,20K,1:03:56,0:15:55,"3,11"
124,Half,1:07:26,0:03:30,"3,11"
124,25K,1:20:07,0:16:12,"3,14"
124,30K,1:36:19,0:16:11,"3,14"
124,35K,1:53:12,0:16:54,"3,23"
124,40K,2:09:53,0:16:40,"3,20"
124,META,2:17:13,0:07:20,"3,20"
418,5K,0:16:10,0:16:10,"0,00"
418,10K,0:32:23,0:16:14,"3,15"
418,15K,0:48:41,0:16:18,"3,16"
418,20K,1:04:51,0:16:09,"3,14"
418,Half,1:08:28,0:03:38,"3,19"
418,25K,1:21:27,0:16:37,"3,19"
418,30K,1:38:09,0:16:41,"3,20"
418,35K,1:54:48,0:16:39,"3,20"
418,40K,2:10:26,0:15:38,"3,08"
418,META,2:17:15,0:06:49,"3,06"
379,5K,0:16:03,0:16:03,"0,00"
379,10K,0:32:22,0:16:19,"3,16"
379,15K,0:48:38,0:16:15,"3,15"
379,20K,1:04:42,0:16:04,"3,13"
379,Half,1:08:17,0:03:35,"3,16"
379,25K,1:20:58,0:16:17,"3,15"
379,30K,1:37:16,0:16:18,"3,16"
379,35K,1:53:43,0:16:26,"3,17"
379,40K,2:09:55,0:16:12,"3,14"
379,META,2:17:18,0:07:23,"3,22"
445,5K,0:16:01,0:16:01,"0,00"
445,10K,0:32:16,0:16:15,"3,15"
445,15K,0:48:32,0:16:16,"3,15"
445,20K,1:04:43,0:16:11,"3,14"
445,Half,1:08:18,0:03:34,"3,15"
445,25K,1:20:59,0:16:15,"3,15"
445,30K,1:37:21,0:16:22,"3,16"
445,35K,1:53:40,0:16:20,"3,16"
445,40K,2:09:54,0:16:13,"3,15"
445,META,2:17:20,0:07:26,"3,23"
173,5K,0:16:10,0:16:10,"0,00"
173,10K,0:32:23,0:16:12,"3,14"
173,15K,0:48:38,0:16:15,"3,15"
173,20K,1:04:42,0:16:04,"3,13"
173,Half,1:08:17,0:03:35,"3,16"
173,25K,1:20:57,0:16:15,"3,15"
173,30K,1:37:17,0:16:20,"3,16"
173,35K,1:53:46,0:16:30,"3,18"
173,40K,2:10:18,0:16:31,"3,18"
173,META,2:17:28,0:07:10,"3,16"
161,5K,0:16:13,0:16:13,"0,00"
161,10K,0:32:24,0:16:11,"3,14"
161,15K,0:48:38,0:16:15,"3,15"
161,20K,1:04:42,0:16:04,"3,13"
161,Half,1:08:18,0:03:35,"3,16"
161,25K,1:20:59,0:16:16,"3,15"
161,30K,1:37:16,0:16:18,"3,16"
161,35K,1:53:43,0:16:27,"3,17"
161,40K,2:09:57,0:16:13,"3,15"
161,META,2:17:29,0:07:33,"3,26"
132,5K,0:16:05,0:16:05,"0,00"
132,10K,0:32:22,0:16:18,"3,16"
132,15K,0:48:39,0:16:17,"3,15"
132,20K,1:04:43,0:16:04,"3,13"
132,Half,1:08:18,0:03:35,"3,16"
132,25K,1:21:02,0:16:18,"3,16"
132,30K,1:37:40,0:16:39,"3,20"
132,35K,1:54:26,0:16:45,"3,21"
132,40K,2:10:34,0:16:08,"3,14"
132,META,2:17:31,0:06:57,"3,10"
17284,5K,0:16:10,0:16:10,"0,00"
17284,10K,0:32:23,0:16:13,"3,15"
17284,15K,0:48:36,0:16:13,"3,15"
17284,20K,1:04:40,0:16:05,"3,13"
17284,Half,1:08:16,0:03:36,"3,17"
17284,25K,1:20:56,0:16:16,"3,15"
17284,30K,1:37:14,0:16:18,"3,16"
17284,35K,1:53:41,0:16:27,"3,17"
17284,40K,2:09:58,0:16:17,"3,15"
17284,META,2:17:30,0:07:31,"3,25"
83,5K,0:15:44,0:15:44,"0,00"
83,10K,0:31:29,0:15:45,"3,09"
83,15K,0:47:31,0:16:02,"3,12"
83,20K,1:03:42,0:16:11,"3,14"
83,Half,1:07:18,0:03:37,"3,18"
83,25K,1:20:08,0:16:27,"3,17"
83,30K,1:36:22,0:16:13,"3,15"
83,35K,1:53:45,0:17:23,"3,29"
83,40K,2:10:32,0:16:48,"3,22"
83,META,2:17:35,0:07:02,"3,12"
709,5K,0:16:03,0:16:03,"0,00"
709,10K,0:32:01,0:15:57,"3,11"
709,15K,0:48:07,0:16:07,"3,13"
709,20K,1:04:42,0:16:35,"3,19"
709,Half,1:08:18,0:03:35,"3,16"
709,25K,1:21:04,0:16:21,"3,16"
709,30K,1:37:27,0:16:24,"3,17"
709,35K,1:54:19,0:16:52,"3,22"
709,40K,"","",""
709,META,2:17:38,"",""
410,5K,0:15:57,0:15:57,"0,00"
410,10K,0:31:59,0:16:01,"3,12"
410,15K,0:47:58,0:16:00,"3,12"
410,20K,1:03:55,0:15:56,"3,11"
410,Half,1:07:25,0:03:31,"3,12"
410,25K,1:20:06,0:16:11,"3,14"
410,30K,1:36:18,0:16:13,"3,15"
410,35K,1:53:20,0:17:02,"3,24"
410,40K,2:10:14,0:16:54,"3,23"
410,META,2:17:39,0:07:24,"3,22"
404,5K,0:16:34,0:16:34,"0,00"
404,10K,0:32:58,0:16:25,"3,17"
404,15K,0:49:28,0:16:29,"3,18"
404,20K,1:05:55,0:16:27,"3,17"
404,Half,1:09:36,0:03:41,"3,21"
404,25K,1:22:29,0:16:35,"3,19"
404,30K,1:38:47,0:16:17,"3,15"
404,35K,1:55:05,0:16:18,"3,16"
404,40K,2:10:54,0:15:50,"3,10"
404,META,2:17:40,0:06:45,"3,05"
384,5K,0:15:40,0:15:40,"0,00"
384,10K,0:31:13,0:15:33,"3,07"
384,15K,0:46:58,0:15:45,"3,09"
384,20K,1:02:42,0:15:43,"3,09"
384,Half,1:06:15,0:03:33,"3,14"
384,25K,1:19:05,0:16:23,"3,17"
384,30K,1:36:01,0:16:57,"3,23"
384,35K,1:53:20,0:17:18,"3,28"
384,40K,2:10:30,0:17:11,"3,26"
384,META,2:17:56,0:07:24,"3,22"
626,5K,0:16:12,0:16:12,"0,00"
626,10K,0:32:24,0:16:13,"3,15"
626,15K,0:48:41,0:16:16,"3,15"
626,20K,1:04:55,0:16:15,"3,15"
626,Half,1:08:33,0:03:37,"3,18"
626,25K,1:21:31,0:16:36,"3,19"
626,30K,1:38:13,0:16:42,"3,20"
626,35K,1:54:55,0:16:42,"3,20"
626,40K,2:11:10,0:16:14,"3,15"
626,META,2:18:05,0:06:55,"3,09"
141,5K,0:16:32,0:16:32,"0,00"
141,10K,0:33:00,0:16:27,"3,17"
141,15K,0:49:29,0:16:29,"3,18"
141,20K,1:05:55,0:16:27,"3,17"
141,Half,1:09:36,0:03:40,"3,21"
141,25K,1:22:25,0:16:30,"3,18"
141,30K,1:38:47,0:16:22,"3,16"
141,35K,1:55:06,0:16:19,"3,16"
141,40K,2:11:02,0:15:56,"3,11"
141,META,2:18:06,0:07:03,"3,13"
131,5K,0:16:11,0:16:11,"0,00"
131,10K,0:32:26,0:16:14,"3,15"
131,15K,0:48:42,0:16:16,"3,15"
131,20K,1:04:53,0:16:11,"3,14"
131,Half,1:08:30,0:03:37,"3,18"
131,25K,1:21:28,0:16:36,"3,19"
131,30K,1:38:10,0:16:42,"3,20"
131,35K,1:54:54,0:16:44,"3,21"
131,40K,2:11:07,0:16:13,"3,15"
131,META,2:18:06,0:06:58,"3,10"
98,5K,0:16:04,0:16:04,"0,00"
98,10K,0:32:22,0:16:17,"3,15"
98,15K,0:48:39,0:16:17,"3,15"
98,20K,1:04:43,0:16:05,"3,13"
98,Half,1:08:18,0:03:34,"3,15"
98,25K,1:21:01,0:16:17,"3,15"
98,30K,1:37:27,0:16:26,"3,17"
98,35K,1:54:19,0:16:53,"3,23"
98,40K,2:10:59,0:16:40,"3,20"
98,META,2:18:09,0:07:09,"3,15"
159,5K,0:16:13,0:16:13,"0,00"
159,10K,0:32:24,0:16:12,"3,14"
159,15K,0:48:40,0:16:16,"3,15"
159,20K,1:04:55,0:16:14,"3,15"
159,Half,1:08:32,0:03:38,"3,19"
159,25K,1:21:30,0:16:36,"3,19"
159,30K,1:38:12,0:16:42,"3,20"
159,35K,1:54:53,0:16:41,"3,20"
159,40K,2:11:07,0:16:14,"3,15"
159,META,2:18:10,0:07:02,"3,12"
782,5K,0:16:11,0:16:11,"0,00"
782,10K,0:32:26,0:16:14,"3,15"
782,15K,0:48:40,0:16:14,"3,15"
782,20K,1:04:54,0:16:14,"3,15"
782,Half,1:08:30,0:03:37,"3,18"
782,25K,1:21:30,0:16:36,"3,19"
782,30K,1:38:13,0:16:43,"3,21"
782,35K,1:54:54,0:16:41,"3,20"
782,40K,2:11:07,0:16:14,"3,15"
782,META,2:18:09,0:07:01,"3,12"
170,5K,0:16:13,0:16:13,"0,00"
170,10K,0:32:23,0:16:11,"3,14"
170,15K,0:48:40,0:16:16,"3,15"
170,20K,1:04:55,0:16:15,"3,15"
170,Half,1:08:33,0:03:38,"3,19"
170,25K,1:21:31,0:16:37,"3,19"
170,30K,1:38:13,0:16:41,"3,20"
170,35K,1:54:56,0:16:44,"3,21"
170,40K,2:11:09,0:16:12,"3,14"
170,META,2:18:15,0:07:06,"3,14"
1235,5K,0:15:44,0:15:44,"0,00"
1235,10K,0:31:57,0:16:12,"3,14"
1235,15K,0:48:00,0:16:04,"3,13"
1235,20K,1:04:03,0:16:03,"3,13"
1235,Half,1:07:39,0:03:36,"3,17"
1235,25K,1:20:49,0:16:46,"3,21"
1235,30K,1:37:37,0:16:48,"3,22"
1235,35K,1:54:41,0:17:04,"3,25"
1235,40K,2:11:07,0:16:26,"3,17"
1235,META,2:18:16,0:07:09,"3,15"
691,5K,0:16:36,0:16:36,"0,00"
691,10K,0:33:03,0:16:26,"3,17"
691,15K,0:49:27,0:16:24,"3,17"
